aX,aY,aZ,gX,gY,gZ
-0.021,-0.078,-0.933,16.235,-224.609,20.203
0.188,-0.052,-0.458,18.188,-231.934,9.277
0.339,-0.178,-0.179,22.217,-214.539,-10.254
0.417,-0.274,-0.036,23.987,-188.904,-24.170
0.463,-0.354,-0.019,27.588,-164.734,-28.137
0.511,-0.363,-0.072,30.884,-142.517,-26.306
0.545,-0.362,-0.182,35.217,-124.695,-22.827
0.553,-0.367,-0.304,40.222,-112.793,-20.020
0.557,-0.385,-0.419,43.213,-105.713,-15.991
0.563,-0.392,-0.508,42.419,-103.210,-9.888
0.583,-0.379,-0.555,37.598,-105.164,-1.099
0.607,-0.368,-0.557,27.527,-108.643,8.850
0.639,-0.344,-0.519,12.817,-110.596,19.775
0.682,-0.286,-0.472,-2.930,-110.413,30.640
0.724,-0.213,-0.410,-14.526,-106.934,39.551
0.766,-0.128,-0.365,-20.203,-102.295,44.800
0.814,-0.045,-0.344,-18.860,-97.534,45.959
0.866,0.021,-0.348,-11.658,-93.750,42.786
0.903,0.068,-0.374,-2.075,-91.492,36.499
0.930,0.089,-0.406,8.179,-91.736,28.137
0.946,0.086,-0.425,18.311,-93.689,19.653
0.943,0.071,-0.418,25.818,-96.558,12.512
0.944,0.057,-0.403,30.151,-98.389,7.080
0.937,0.024,-0.388,29.785,-97.290,3.784
0.921,-0.007,-0.379,23.499,-92.957,2.808
0.921,-0.020,-0.385,13.611,-85.876,4.395
0.938,0.003,-0.395,4.883,-79.773,7.874
0.958,0.029,-0.403,-0.366,-76.782,10.132
0.959,0.041,-0.396,-1.526,-76.233,9.766
0.966,0.044,-0.388,0.793,-77.209,7.935
0.988,0.058,-0.379,5.127,-79.529,5.127
1.000,0.065,-0.355,10.864,-82.581,1.770
1.001,0.042,-0.325,16.724,-85.632,-2.258
0.990,-0.006,-0.296,20.752,-86.975,-5.371
0.982,-0.049,-0.280,21.729,-85.449,-6.348
0.981,-0.084,-0.269,20.630,-83.191,-4.272
0.972,-0.108,-0.263,18.433,-81.299,-0.366

1.718,-0.093,1.271,14.221,2.747,-0.793
1.745,-0.059,1.636,14.160,27.710,-0.061
1.722,-0.027,1.755,14.160,74.707,-1.221
1.664,-0.014,1.575,18.372,130.127,-5.493
1.583,0.008,1.334,25.391,173.035,-9.094
1.397,-0.008,1.138,33.203,200.989,-11.963
1.179,-0.059,0.965,34.851,224.792,-11.597
0.950,-0.103,0.775,29.419,250.793,-7.690
0.688,-0.089,0.610,18.982,276.489,-0.061
0.451,-0.037,0.411,8.667,301.086,10.437
0.249,0.026,0.208,-1.648,326.050,19.714
0.021,0.132,-0.023,-13.245,350.281,26.184
-0.207,0.199,-0.285,-19.531,371.094,28.442
-0.450,0.325,-0.592,-20.874,388.733,25.574
-0.700,0.419,-0.896,-15.564,401.001,16.113
-1.026,0.472,-1.174,-0.366,405.212,1.648
-1.339,0.438,-1.718,19.409,410.339,-15.442
-1.543,0.269,-2.683,30.029,414.673,-33.691
-1.587,0.034,-3.835,23.010,390.991,-49.255
-1.585,-0.169,-4.000,12.024,294.006,-49.561
-1.382,-0.062,-3.999,19.592,112.915,-16.968
-0.922,0.035,-3.075,31.006,-57.861,23.560
-0.603,0.042,-2.106,16.357,-156.677,38.818
-0.313,0.084,-1.375,-16.113,-193.359,42.236
-0.017,0.183,-0.909,-43.884,-188.721,34.485
0.128,0.097,-0.659,-49.561,-173.401,16.602
0.225,-0.034,-0.539,-39.734,-161.865,-1.526
0.301,-0.114,-0.442,-26.245,-157.104,-10.559
0.337,-0.175,-0.353,-12.695,-153.809,-14.832
0.375,-0.201,-0.298,-2.747,-146.667,-16.968
0.409,-0.198,-0.304,4.639,-135.071,-17.578
0.447,-0.188,-0.374,11.047,-124.207,-18.433
0.475,-0.194,-0.459,17.822,-118.530,-19.348
0.489,-0.216,-0.513,24.902,-119.080,-19.409
0.502,-0.233,-0.548,29.236,-122.864,-17.334
0.521,-0.245,-0.557,29.602,-127.075,-12.817
0.546,-0.243,-0.541,25.940,-131.042,-5.859
0.584,-0.211,-0.508,17.639,-132.446,2.563
0.644,-0.152,-0.475,7.568,-131.714,11.719
0.707,-0.061,-0.433,-0.916,-130.798,19.409
0.760,0.033,-0.367,-5.798,-130.615,23.682
0.829,0.114,-0.311,-5.798,-129.456,23.804
0.892,0.186,-0.286,-2.136,-127.502,20.386
0.936,0.220,-0.273,3.357,-125.427,13.123
0.968,0.223,-0.267,9.399,-123.230,4.333
0.994,0.209,-0.261,13.855,-120.850,-3.296
1.007,0.192,-0.255,15.747,-118.347,-9.949
1.018,0.161,-0.248,15.076,-114.685,-15.320
1.043,0.135,-0.229,11.475,-111.023,-19.043
1.078,0.114,-0.195,6.897,-108.093,-20.752
1.124,0.113,-0.146,3.418,-105.225,-21.484
1.162,0.116,-0.084,2.686,-102.722,-22.888
1.203,0.106,-0.016,5.310,-99.670,-25.757
1.210,0.059,0.030,8.728,-93.140,-29.480
1.200,-0.008,0.039,10.071,-82.520,-32.471
1.184,-0.072,0.013,9.766,-70.801,-32.349
1.162,-0.118,-0.025,7.507,-60.303,-28.503
1.140,-0.133,-0.057,3.784,-51.270,-22.339
1.129,-0.121,-0.094,-0.305,-43.152,-15.564
1.128,-0.088,-0.129,-2.747,-36.194,-9.583

1.684,-0.158,1.158,11.536,40.955,36.682
1.686,-0.155,1.327,8.728,71.594,38.147
1.694,-0.068,1.369,2.014,115.417,39.307
1.706,0.011,1.260,1.953,155.640,38.757
1.616,0.046,1.071,8.606,187.927,33.142
1.398,0.072,0.940,17.761,210.754,26.123
1.163,0.087,0.780,30.090,229.309,22.095
0.927,0.085,0.550,38.513,248.962,21.240
0.639,0.100,0.302,35.522,270.203,22.888
0.384,0.163,0.058,22.888,292.358,27.222
0.158,0.241,-0.218,9.277,311.157,32.288
-0.074,0.339,-0.467,-2.258,325.317,35.400
-0.300,0.467,-0.731,-11.108,336.243,34.546
-0.565,0.575,-1.030,-13.123,343.994,26.550
-0.865,0.688,-1.422,-9.521,349.121,12.268
-1.182,0.754,-1.977,-2.075,351.074,-8.484
-1.428,0.706,-2.812,6.287,343.018,-35.522
-1.457,0.535,-3.742,8.606,303.223,-62.866
-1.446,0.313,-4.000,5.798,209.351,-77.209
-1.175,0.130,-3.894,5.920,64.514,-64.941
-0.726,0.069,-2.993,-1.587,-75.867,-36.987
-0.387,0.073,-2.028,-24.902,-172.729,-14.954
0.029,0.165,-1.222,-47.729,-221.680,-4.395
0.302,0.150,-0.679,-60.730,-227.844,-14.160
0.443,0.002,-0.400,-63.904,-211.914,-34.180
0.545,-0.124,-0.236,-60.791,-193.481,-45.776
0.606,-0.281,-0.086,-50.598,-181.519,-49.561
0.637,-0.414,0.077,-37.842,-170.959,-45.715
0.673,-0.485,0.200,-27.466,-153.198,-35.339
0.703,-0.497,0.251,-20.752,-126.221,-22.034
0.727,-0.452,0.217,-15.564,-94.849,-8.484
0.752,-0.379,0.107,-8.301,-65.857,3.235
0.761,-0.298,-0.035,1.587,-44.495,12.451
0.765,-0.217,-0.190,13.184,-29.968,18.738
0.781,-0.143,-0.360,22.949,-21.057,22.034
0.769,-0.069,-0.477,28.320,-17.029,22.461
0.732,-0.014,-0.574,29.663,-15.137,21.057
0.718,0.034,-0.672,29.297,-14.282,19.714
0.708,0.086,-0.765,26.855,-15.015,18.616
0.689,0.135,-0.858,21.973,-16.418,16.907
0.671,0.177,-0.924,15.198,-19.958,13.855
0.663,0.217,-0.973,9.888,-26.794,10.498
0.642,0.239,-0.993,7.080,-36.072,5.920
0.648,0.258,-1.004,5.493,-46.326,0.916
0.652,0.291,-0.993,4.639,-57.861,-4.089
0.672,0.304,-0.958,5.920,-70.374,-10.498
0.690,0.294,-0.896,7.690,-82.520,-18.372
0.713,0.267,-0.842,8.484,-92.102,-26.611
0.732,0.221,-0.779,8.484,-100.708,-33.936
0.746,0.158,-0.697,8.240,-108.948,-39.429
0.760,0.093,-0.609,7.446,-114.807,-42.480
0.772,0.029,-0.528,4.883,-116.882,-42.419
0.787,-0.036,-0.460,0.732,-115.845,-40.405
0.806,-0.088,-0.404,-4.883,-111.633,-35.706
0.831,-0.102,-0.339,-10.986,-106.567,-28.992
0.861,-0.096,-0.284,-14.648,-101.868,-21.912
0.891,-0.091,-0.248,-15.503,-96.802,-17.029
0.924,-0.089,-0.224,-13.733,-92.346,-13.550
0.950,-0.086,-0.203,-10.986,-89.111,-11.597
0.973,-0.083,-0.181,-8.850,-85.938,-10.498

1.808,-0.576,1.653,-25.452,-58.289,40.161
1.823,-0.484,2.153,-40.833,-13.306,58.105
1.807,-0.283,2.221,-54.565,68.481,70.251
1.732,-0.102,1.906,-52.917,149.963,74.585
1.580,0.085,1.440,-37.292,208.191,72.266
1.391,0.247,1.001,-19.775,244.202,62.805
1.139,0.322,0.647,-5.188,263.794,46.692
0.833,0.342,0.360,3.906,276.794,29.114
0.568,0.309,0.036,6.714,288.818,15.808
0.341,0.262,-0.295,0.244,300.415,8.240
0.140,0.258,-0.625,-12.634,307.800,6.897
0.004,0.328,-0.895,-27.649,307.983,8.972
-0.138,0.440,-1.059,-36.255,298.096,7.996
-0.349,0.568,-1.168,-35.828,286.926,0.122
-0.615,0.622,-1.347,-26.978,283.569,-16.663
-0.939,0.558,-1.736,-12.817,290.283,-41.077
-1.158,0.420,-2.365,-2.502,298.706,-65.002
-1.242,0.176,-3.097,0.122,281.921,-82.458
-1.167,-0.116,-3.563,-1.343,219.604,-84.045
-0.962,-0.356,-3.617,-6.104,119.019,-65.430
-0.661,-0.334,-3.125,-11.169,-0.244,-27.588
-0.307,-0.159,-2.323,-18.127,-108.398,9.033
0.029,-0.002,-1.453,-20.813,-181.885,30.151
0.320,0.028,-0.695,-20.630,-211.792,31.067
0.525,-0.015,-0.175,-22.827,-201.294,21.362
0.684,-0.068,0.093,-29.236,-163.940,12.207
0.800,-0.143,0.164,-33.142,-122.559,5.127
0.866,-0.220,0.141,-29.846,-92.590,2.563
0.904,-0.260,0.098,-23.193,-72.144,5.005
0.926,-0.250,0.052,-17.883,-56.152,9.766
0.926,-0.220,0.002,-14.221,-41.809,14.282
0.918,-0.176,-0.054,-11.047,-28.564,17.700
0.899,-0.132,-0.140,-7.996,-15.930,19.470
0.869,-0.089,-0.265,-5.554,-4.517,19.226
0.830,-0.054,-0.406,-3.906,5.005,17.822
0.784,-0.010,-0.530,-2.014,10.864,15.625
0.747,0.025,-0.653,1.038,12.512,12.573
0.710,0.061,-0.754,4.761,10.193,8.423
0.676,0.095,-0.841,8.118,5.737,3.601
0.646,0.125,-0.906,10.986,0.183,-1.526
0.615,0.143,-0.967,14.771,-5.676,-7.263
0.587,0.147,-1.014,18.311,-13.306,-14.099
0.551,0.144,-1.057,21.301,-22.400,-20.691
0.526,0.132,-1.079,22.644,-32.471,-26.184
0.508,0.109,-1.084,22.644,-43.335,-30.823
0.491,0.078,-1.066,20.874,-53.894,-34.668
0.489,0.061,-1.033,18.982,-63.416,-36.926
0.501,0.058,-1.009,18.372,-73.181,-38.818
0.511,0.033,-0.932,20.203,-84.045,-41.748
0.512,-0.016,-0.825,25.146,-95.093,-44.373
0.536,-0.055,-0.739,29.175,-102.478,-44.617
0.554,-0.078,-0.684,30.701,-104.980,-43.152
0.566,-0.101,-0.647,31.006,-106.262,-40.527
0.592,-0.113,-0.620,29.968,-106.934,-36.438
0.621,-0.098,-0.595,27.893,-107.666,-31.494
0.662,-0.078,-0.579,25.940,-109.253,-27.344
0.696,-0.059,-0.534,23.987,-112.488,-24.841
0.737,-0.049,-0.446,23.499,-117.065,-23.376
0.778,-0.086,-0.351,23.743,-120.605,-22.827
0.803,-0.149,-0.260,20.874,-119.629,-21.667

1.533,0.290,0.865,0.671,85.632,22.156
1.471,0.274,0.810,14.038,108.398,7.385
1.391,0.240,0.647,22.888,131.653,-5.005
1.287,0.204,0.541,24.231,149.414,-13.855
1.131,0.145,0.458,20.752,163.452,-18.738
0.969,0.091,0.383,11.658,179.687,-18.372
0.801,0.104,0.283,0.793,199.158,-13.123
0.637,0.153,0.113,-7.751,219.971,-6.714
0.475,0.207,-0.114,-15.625,241.821,-2.991
0.288,0.321,-0.291,-16.907,256.104,-1.892
0.071,0.430,-0.483,-6.226,263.855,-3.906
-0.221,0.467,-0.827,13.489,275.635,-14.343
-0.600,0.356,-1.389,39.307,289.490,-29.053
-0.986,0.187,-2.205,61.584,296.753,-40.161
-1.163,0.047,-3.087,70.435,279.785,-39.063
-1.120,-0.053,-3.701,59.509,225.952,-27.344
-0.903,-0.073,-3.833,34.485,138.855,-8.057
-0.554,0.037,-3.265,3.967,33.691,11.597
-0.238,0.104,-2.339,-15.503,-64.636,22.095
0.068,0.146,-1.432,-22.522,-130.432,21.240
0.351,0.117,-0.704,-22.766,-156.616,11.108
0.555,0.010,-0.216,-18.494,-151.245,-4.211
0.711,-0.134,0.054,-12.634,-130.249,-16.296
0.799,-0.260,0.176,-8.545,-104.187,-21.667
0.843,-0.318,0.185,-5.920,-77.698,-20.142
0.867,-0.299,0.105,-3.296,-53.528,-14.343
0.859,-0.249,-0.046,-0.366,-33.508,-8.118
0.825,-0.187,-0.229,2.502,-19.714,-2.991
0.778,-0.119,-0.417,5.188,-10.681,1.038
0.727,-0.059,-0.589,6.775,-6.653,4.089
0.676,-0.016,-0.737,7.568,-6.897,5.798
0.624,0.033,-0.839,7.935,-11.047,7.141
0.589,0.096,-0.899,8.362,-18.188,8.240
0.570,0.155,-0.939,9.033,-26.428,8.118
0.561,0.196,-0.969,7.812,-33.936,6.470
0.560,0.229,-0.982,5.371,-40.955,3.479
0.577,0.250,-0.971,1.953,-49.255,0.000
0.593,0.242,-0.948,-1.099,-57.617,-3.784
0.608,0.222,-0.914,-3.967,-65.552,-7.751
0.632,0.201,-0.864,-6.409,-72.449,-10.986
0.648,0.174,-0.803,-7.568,-78.918,-13.367
0.666,0.143,-0.747,-7.629,-84.473,-15.198
0.680,0.111,-0.685,-7.935,-88.135,-16.357
0.700,0.058,-0.626,-9.216,-89.844,-16.663
0.713,0.008,-0.576,-10.803,-89.966,-15.320
0.735,-0.019,-0.542,-11.780,-89.355,-11.719
0.758,-0.037,-0.508,-11.169,-89.600,-7.202
0.791,-0.040,-0.460,-11.536,-89.722,-3.113
0.835,-0.024,-0.410,-12.512,-88.867,0.427
0.870,0.000,-0.359,-12.024,-87.646,3.235
0.898,0.012,-0.311,-10.010,-86.304,3.967
0.914,0.009,-0.280,-7.202,-83.496,3.967
0.923,0.001,-0.266,-5.127,-79.651,3.479
0.939,0.006,-0.251,-3.174,-76.111,3.845
0.945,0.012,-0.251,-0.610,-72.571,4.517
0.946,0.028,-0.258,1.648,-68.420,4.700
0.956,0.065,-0.276,3.540,-64.453,5.188
0.965,0.096,-0.320,6.531,-61.218,4.272
0.977,0.106,-0.352,9.033,-60.852,1.953
0.973,0.096,-0.359,10.010,-62.317,-0.366

1.719,-0.183,1.247,19.165,36.682,19.287
1.686,-0.203,1.457,27.100,62.134,23.010
1.660,-0.140,1.495,31.128,101.746,30.151
1.588,-0.072,1.398,32.898,143.982,35.706
1.354,-0.073,1.239,35.522,181.152,38.635
1.046,-0.089,0.945,38.269,215.576,43.823
0.733,-0.050,0.538,33.447,248.047,55.237
0.403,0.049,0.094,18.127,278.076,67.627
0.023,0.171,-0.381,0.305,303.711,77.759
-0.354,0.436,-0.787,-11.780,320.496,86.670
-0.767,0.780,-1.257,-15.686,333.130,87.952
-1.234,1.007,-1.999,-7.446,349.243,70.129
-1.491,1.138,-3.039,3.906,354.431,41.504
-1.484,1.046,-3.982,15.320,315.063,7.935
-1.227,0.775,-4.000,22.034,220.703,-19.531
-0.850,0.447,-4.000,17.700,80.750,-29.724
-0.491,0.224,-3.160,4.089,-60.730,-25.024
-0.110,0.080,-1.895,-15.747,-161.438,-14.038
0.255,-0.031,-0.745,-32.349,-207.214,-6.775
0.534,-0.118,0.065,-44.006,-196.045,-6.958
0.772,-0.202,0.414,-46.143,-151.062,-10.742
0.944,-0.259,0.427,-42.664,-101.074,-12.939
1.051,-0.257,0.317,-38.757,-62.439,-11.841
1.070,-0.255,0.209,-32.349,-38.330,-10.193
1.057,-0.231,0.127,-25.574,-21.362,-8.911
1.009,-0.190,0.047,-18.372,-7.080,-7.446
0.943,-0.151,-0.077,-10.803,6.531,-6.409
0.856,-0.113,-0.233,-4.333,19.714,-5.554
0.770,-0.072,-0.396,0.488,29.968,-4.028
0.700,-0.016,-0.559,5.188,36.194,-2.258
0.646,0.062,-0.703,10.437,37.476,-0.916
0.609,0.132,-0.829,17.639,33.081,-0.732
0.580,0.180,-0.906,24.658,24.475,-2.136
0.559,0.231,-0.952,29.419,14.038,-4.028
0.576,0.288,-0.978,30.518,4.272,-5.981
0.590,0.332,-0.984,29.602,-5.310,-8.789
0.616,0.353,-0.982,26.001,-14.832,-12.817
0.643,0.359,-0.965,19.897,-22.400,-17.212
0.657,0.344,-0.931,13.733,-30.090,-21.484
0.681,0.328,-0.884,8.484,-37.109,-24.536
0.694,0.318,-0.830,4.578,-43.396,-27.222
0.697,0.296,-0.788,2.014,-47.607,-30.457
0.705,0.271,-0.757,0.061,-50.171,-33.447
0.697,0.241,-0.740,-0.549,-51.514,-35.767
0.684,0.196,-0.752,-1.099,-51.514,-38.330
0.664,0.143,-0.773,-2.502,-51.575,-40.161
0.629,0.086,-0.779,-4.150,-53.223,-40.222
0.598,0.025,-0.784,-6.287,-55.481,-38.269
0.568,-0.032,-0.796,-9.521,-57.678,-34.119
0.557,-0.061,-0.805,-14.343,-59.937,-26.978
0.564,-0.056,-0.809,-19.348,-63.782,-18.005
0.583,-0.036,-0.786,-21.790,-70.435,-9.827
0.603,-0.019,-0.734,-22.095,-78.613,-3.540
0.628,0.002,-0.676,-21.484,-85.815,0.916
0.660,0.019,-0.614,-21.179,-90.576,4.395
0.699,0.041,-0.552,-20.386,-94.055,6.836
0.752,0.072,-0.487,-18.738,-96.741,8.545
0.798,0.089,-0.415,-15.869,-98.694,8.545
0.847,0.098,-0.358,-12.939,-98.877,6.775
0.884,0.094,-0.311,-10.559,-97.656,4.883

1.562,-0.082,1.078,27.283,84.412,21.179
1.566,-0.021,1.061,22.766,119.934,27.954
1.537,0.063,0.901,20.630,155.090,31.738
1.448,0.151,0.708,22.278,183.411,30.884
1.298,0.200,0.516,27.283,202.576,26.489
1.110,0.221,0.313,31.799,216.919,21.118
0.923,0.287,0.159,32.471,227.173,17.517
0.698,0.336,0.035,30.273,237.488,14.526
0.451,0.364,-0.130,26.001,251.160,11.108
0.210,0.429,-0.345,20.813,267.761,8.545
-0.042,0.509,-0.628,20.020,283.752,4.272
-0.313,0.614,-0.988,24.109,295.776,-1.343
-0.598,0.663,-1.476,31.128,300.659,-10.071
-0.856,0.669,-2.106,37.598,294.006,-19.470
-1.018,0.590,-2.794,36.560,270.447,-27.771
-1.054,0.456,-3.342,25.024,222.168,-32.593
-0.912,0.383,-3.494,8.179,144.653,-27.344
-0.657,0.302,-2.995,-3.723,39.734,-13.794
-0.362,0.275,-2.230,-18.066,-48.462,-3.479
-0.038,0.254,-1.521,-35.522,-98.511,-0.305
0.247,0.162,-0.982,-45.776,-117.249,-5.493
0.460,0.012,-0.605,-45.654,-117.798,-16.663
0.639,-0.113,-0.352,-36.499,-113.464,-23.804
0.787,-0.204,-0.170,-25.513,-106.445,-25.452
0.880,-0.246,-0.040,-17.456,-95.154,-23.987
0.924,-0.247,0.012,-12.878,-76.904,-21.240
0.938,-0.210,-0.028,-10.132,-54.565,-18.372
0.911,-0.162,-0.146,-6.897,-34.363,-16.235
0.864,-0.109,-0.294,-2.380,-19.165,-15.503
0.796,-0.062,-0.450,2.991,-9.766,-15.137
0.728,-0.020,-0.610,6.836,-4.639,-15.320
0.653,0.014,-0.750,8.301,-3.113,-15.198
0.583,0.036,-0.862,7.324,-5.371,-14.160
0.539,0.071,-0.953,4.272,-9.949,-11.353
0.514,0.117,-1.001,1.038,-18.188,-7.690
0.504,0.166,-1.020,-0.977,-28.809,-4.822
0.501,0.204,-1.020,-2.441,-38.879,-4.028
0.511,0.239,-1.010,-4.089,-48.035,-4.395
0.528,0.271,-0.988,-5.005,-57.373,-5.798
0.547,0.283,-0.958,-5.554,-66.101,-8.606
0.554,0.279,-0.931,-6.775,-72.998,-12.512
0.555,0.261,-0.897,-9.888,-78.430,-16.418
0.548,0.218,-0.866,-13.489,-82.336,-19.592
0.536,0.160,-0.838,-17.578,-85.205,-21.545
0.529,0.103,-0.820,-21.729,-87.585,-21.240
0.539,0.074,-0.808,-25.879,-90.271,-18.494
0.576,0.080,-0.789,-28.809,-94.971,-14.526
0.613,0.097,-0.730,-28.015,-102.722,-11.780
0.656,0.104,-0.650,-23.743,-111.572,-11.108
0.697,0.103,-0.580,-18.555,-118.164,-12.085
0.743,0.101,-0.492,-13.916,-123.047,-13.733
0.785,0.083,-0.395,-10.437,-125.916,-15.686
0.805,0.043,-0.308,-9.888,-124.634,-17.273
0.809,-0.003,-0.234,-12.329,-118.347,-17.517
0.815,-0.036,-0.185,-15.198,-108.154,-15.015
0.839,-0.040,-0.186,-17.395,-96.741,-10.437
0.873,-0.018,-0.231,-18.066,-86.182,-5.859
0.910,0.004,-0.284,-16.785,-80.444,-2.808
0.938,0.019,-0.294,-13.672,-80.383,-1.648
0.959,0.023,-0.266,-10.193,-83.130,-1.648

1.909,0.056,0.998,28.748,33.875,-3.113
1.968,-0.023,1.242,39.795,48.096,-12.207
1.909,-0.128,1.392,54.016,72.876,-19.287
1.791,-0.221,1.364,67.810,106.262,-20.935
1.562,-0.331,1.169,76.599,142.090,-16.663
1.309,-0.396,0.890,72.754,175.903,-2.808
1.060,-0.318,0.688,53.711,203.247,19.897
0.775,-0.196,0.505,27.039,225.952,44.067
0.502,0.011,0.232,-2.563,254.944,64.270
0.269,0.324,-0.010,-29.846,281.433,78.125
0.002,0.632,-0.296,-46.936,302.124,80.750
-0.342,0.866,-0.637,-50.842,325.195,65.918
-0.834,0.981,-1.098,-36.682,345.520,40.283
-1.339,0.982,-1.901,-10.742,365.784,10.742
-1.602,0.991,-2.963,3.906,378.479,-14.221
-1.585,0.838,-3.922,0.549,347.290,-37.537
-1.344,0.495,-4.000,-7.996,248.230,-52.429
-0.989,0.212,-3.995,-15.625,101.013,-43.701
-0.594,0.090,-3.088,-21.118,-46.326,-21.118
-0.203,0.059,-1.942,-31.921,-157.349,-2.869
0.182,0.004,-0.809,-31.067,-223.145,5.554
0.492,-0.109,0.145,-24.353,-235.352,-2.869
0.720,-0.244,0.618,-22.156,-188.477,-14.893
0.848,-0.388,0.605,-25.635,-117.798,-23.987
0.893,-0.492,0.362,-26.367,-61.157,-25.024
0.890,-0.512,0.158,-17.761,-34.424,-16.174
0.878,-0.470,0.022,-7.568,-23.193,-4.272
0.857,-0.383,-0.084,-0.854,-14.221,6.042
0.787,-0.296,-0.192,3.784,-5.127,13.550
0.721,-0.211,-0.341,8.118,4.333,18.921
0.667,-0.104,-0.520,12.390,11.169,23.254
0.621,0.007,-0.694,15.869,13.733,25.330
0.580,0.106,-0.844,17.090,12.817,23.987
0.557,0.199,-0.964,17.639,7.568,20.630
0.549,0.267,-1.054,18.311,-2.136,15.320
0.552,0.319,-1.099,18.066,-14.648,8.545
0.557,0.332,-1.090,17.151,-29.968,1.709
0.563,0.321,-1.057,15.442,-42.542,-4.150
0.584,0.322,-1.005,11.719,-52.917,-8.606
0.608,0.302,-0.948,6.592,-61.707,-12.573
0.623,0.266,-0.884,1.465,-68.176,-15.625
0.636,0.235,-0.838,-2.930,-72.205,-17.029
0.664,0.221,-0.803,-7.141,-75.195,-17.578
0.697,0.222,-0.778,-10.498,-77.515,-17.517
0.732,0.209,-0.756,-11.230,-81.970,-18.677
0.748,0.178,-0.697,-10.315,-88.074,-20.996
0.757,0.140,-0.635,-9.033,-92.773,-23.071
0.761,0.094,-0.587,-7.996,-94.910,-24.292
0.763,0.037,-0.553,-7.812,-95.032,-24.414
0.777,0.009,-0.548,-8.728,-93.140,-22.034
0.807,0.020,-0.548,-9.644,-92.712,-18.188
0.839,0.017,-0.509,-8.667,-96.069,-15.259
0.842,-0.007,-0.453,-7.751,-99.548,-13.428
0.841,-0.034,-0.404,-9.094,-99.609,-10.864
0.846,-0.046,-0.364,-12.207,-97.290,-6.592
0.864,-0.027,-0.327,-17.212,-92.834,-1.343
0.883,-0.001,-0.292,-22.766,-87.341,3.662
0.903,0.029,-0.257,-25.696,-81.665,7.263
0.923,0.065,-0.241,-24.658,-76.538,9.277
0.945,0.086,-0.245,-21.240,-71.960,8.728

1.665,-0.021,1.093,19.958,57.251,11.292
1.704,0.026,1.228,28.748,80.261,9.155
1.680,0.043,1.322,43.091,105.347,3.845
1.602,0.009,1.313,61.707,133.667,-2.258
1.442,-0.086,1.173,80.505,163.574,-6.165
1.189,-0.233,0.885,96.497,191.406,-4.272
0.984,-0.332,0.471,98.083,216.919,7.019
0.731,-0.321,0.091,79.651,236.816,26.978
0.532,-0.164,-0.162,47.363,246.948,52.734
0.290,0.069,-0.285,15.747,250.305,74.707
0.068,0.407,-0.455,-8.362,259.644,86.670
-0.194,0.723,-0.787,-19.592,277.100,81.177
-0.521,1.006,-1.291,-8.301,290.161,57.312
-0.914,1.095,-2.098,19.226,291.443,20.264
-1.219,0.963,-3.128,43.091,274.475,-17.090
-1.191,0.856,-3.819,45.410,223.206,-39.795
-1.077,0.684,-3.852,33.569,126.221,-44.373
-0.708,0.507,-3.246,16.235,18.311,-39.856
-0.393,0.392,-2.400,-3.601,-69.702,-34.302
-0.007,0.264,-1.543,-22.827,-130.005,-29.663
0.329,0.160,-0.735,-32.349,-164.856,-28.259
0.584,0.041,-0.067,-30.762,-176.453,-29.175
0.807,-0.077,0.319,-26.428,-160.278,-31.006
0.953,-0.190,0.425,-26.672,-124.207,-32.959
1.019,-0.296,0.363,-27.161,-88.867,-31.494
1.014,-0.383,0.238,-25.818,-62.988,-25.024
1.006,-0.399,0.096,-25.635,-43.274,-13.245
0.983,-0.365,-0.034,-26.917,-28.381,-0.732
0.938,-0.301,-0.158,-27.710,-16.541,10.498
0.884,-0.236,-0.281,-26.733,-7.446,19.470
0.830,-0.160,-0.399,-25.085,-1.465,26.245
0.802,-0.063,-0.525,-24.414,3.052,31.006
0.771,0.017,-0.638,-23.987,5.554,32.654
0.739,0.087,-0.720,-21.912,3.845,31.494
0.744,0.164,-0.768,-17.456,-0.610,28.137
0.731,0.225,-0.837,-12.207,-6.165,22.217
0.731,0.263,-0.857,-6.592,-13.855,14.954
0.719,0.263,-0.844,-0.488,-24.109,6.775
0.726,0.238,-0.846,3.418,-30.762,-0.854
0.746,0.242,-0.801,5.493,-38.147,-5.981
0.769,0.212,-0.747,8.179,-45.837,-10.681
0.784,0.177,-0.696,9.827,-51.636,-14.404
0.796,0.146,-0.655,10.010,-54.993,-16.235
0.808,0.104,-0.631,9.277,-56.213,-17.029
0.809,0.060,-0.609,7.690,-56.824,-15.930
0.822,0.043,-0.586,5.737,-58.228,-13.000
0.842,0.040,-0.559,3.296,-59.509,-9.583
0.865,0.042,-0.520,1.526,-62.012,-6.470
0.880,0.033,-0.478,1.343,-65.002,-4.456
0.889,0.017,-0.437,1.160,-66.650,-2.625
0.891,0.003,-0.413,0.183,-66.589,-0.610
0.888,-0.003,-0.387,-0.671,-66.650,2.258
0.881,-0.008,-0.358,-0.549,-67.322,5.310
0.870,0.004,-0.303,-0.549,-67.261,8.789
0.886,0.049,-0.256,-1.282,-64.880,11.658
0.912,0.104,-0.239,-0.488,-59.937,12.878
0.941,0.141,-0.241,2.930,-56.641,11.169
0.945,0.149,-0.244,8.240,-55.176,7.568
0.940,0.145,-0.248,13.062,-53.955,4.211
