aX,aY,aZ,gX,gY,gZ
0.411,0.263,0.026,5.127,-24.353,-237.976
0.428,0.216,0.018,6.592,-27.649,-232.178
0.448,0.160,0.008,7.446,-31.616,-224.792
0.466,0.052,0.000,8.057,-34.241,-216.553

-0.668,1.948,0.457,-61.218,5.066,402.710
-0.479,2.108,0.203,-95.032,37.048,391.113
-0.367,2.289,0.169,-138.489,59.753,358.215
-0.338,2.342,0.164,-157.043,61.340,322.571
-0.318,2.297,0.230,-153.259,61.462,276.855
-0.298,2.307,0.265,-140.869,67.322,239.502
-0.263,2.397,0.261,-127.197,71.899,213.318
-0.130,2.512,0.265,-102.661,71.960,185.608
-0.053,2.526,0.273,-64.697,67.810,140.808
-0.058,2.466,0.221,-20.996,54.626,98.145
-0.111,2.361,0.114,13.977,39.612,62.866
-0.163,2.243,-0.035,38.330,27.771,36.926
-0.187,2.109,-0.163,51.575,18.555,13.062
-0.200,1.959,-0.228,54.382,13.123,-9.766
-0.201,1.831,-0.264,46.387,12.085,-27.161
-0.215,1.738,-0.303,32.593,9.766,-36.865
-0.204,1.663,-0.319,18.372,0.183,-41.565
-0.186,1.611,-0.294,5.615,-11.719,-44.434
-0.151,1.579,-0.241,-5.798,-21.545,-49.561
-0.112,1.554,-0.161,-15.015,-28.931,-58.044
-0.083,1.506,-0.083,-20.569,-33.813,-70.190
-0.074,1.429,-0.012,-23.560,-35.950,-82.703
-0.066,1.366,0.046,-23.560,-38.635,-92.712
-0.044,1.340,0.104,-21.851,-41.748,-99.854
-0.020,1.324,0.147,-19.836,-41.992,-106.323
-0.000,1.318,0.174,-19.104,-38.635,-113.586
0.021,1.324,0.185,-18.494,-33.875,-121.155
0.041,1.311,0.180,-16.907,-29.358,-128.601
0.056,1.287,0.162,-14.465,-25.879,-136.108
0.073,1.277,0.130,-11.841,-24.719,-142.456
0.085,1.274,0.091,-8.911,-27.039,-148.010
0.100,1.241,0.074,-7.019,-30.396,-153.687
0.110,1.204,0.078,-6.470,-32.837,-158.997
0.129,1.193,0.094,-6.409,-34.241,-163.391
0.161,1.194,0.110,-6.226,-35.950,-167.847
0.187,1.184,0.124,-6.165,-37.109,-173.157
0.206,1.180,0.144,-6.714,-37.415,-179.077
0.227,1.184,0.163,-7.568,-36.682,-185.913
0.251,1.182,0.175,-8.667,-35.034,-193.298
0.253,1.142,0.181,-9.949,-32.593,-201.294
0.261,1.090,0.185,-10.437,-29.907,-209.351
0.267,1.026,0.183,-9.521,-28.625,-215.637
0.278,0.966,0.181,-6.409,-29.297,-220.154
0.290,0.918,0.174,-3.113,-27.710,-224.976
0.291,0.869,0.163,0.671,-26.550,-229.980
0.290,0.835,0.152,4.639,-25.818,-234.436
0.310,0.849,0.151,6.287,-25.208,-238.586
0.338,0.882,0.151,5.005,-24.231,-244.385
0.335,0.860,0.142,1.221,-22.278,-253.174
0.307,0.755,0.123,-2.686,-20.874,-262.390
0.289,0.629,0.106,-4.822,-20.813,-267.456
0.294,0.521,0.095,-5.981,-23.071,-267.456
0.291,0.436,0.061,-5.676,-26.794,-264.465
0.317,0.286,0.035,-5.188,-32.471,-260.986
0.330,0.163,0.036,-2.319,-37.476,-252.869
0.350,0.068,0.037,-1.282,-41.199,-241.943
0.374,-0.041,0.040,-0.854,-43.762,-230.591
0.409,-0.152,0.051,-1.648,-45.105,-218.506
0.444,-0.241,0.070,-4.456,-45.471,-204.651
0.484,-0.339,0.094,-8.240,-45.227,-189.819

-0.442,2.053,0.315,17.456,70.129,316.406
-0.573,2.202,0.183,3.662,56.763,319.580
-0.516,2.458,-0.072,-20.752,71.472,312.378
-0.379,2.731,-0.258,-57.129,80.444,284.912
-0.229,2.873,-0.311,-74.890,76.172,236.084
-0.139,2.798,-0.250,-69.824,63.232,171.570
-0.113,2.652,-0.162,-54.993,45.532,114.624
-0.125,2.457,-0.103,-36.316,23.193,69.641
-0.154,2.241,-0.057,-15.686,1.709,32.227
-0.204,2.026,-0.022,0.793,-13.123,3.479
-0.226,1.858,-0.028,9.644,-17.761,-14.771
-0.221,1.741,-0.055,11.719,-16.174,-28.748
-0.209,1.645,-0.078,12.085,-14.709,-40.833
-0.188,1.570,-0.097,12.207,-15.076,-50.842
-0.160,1.528,-0.106,11.047,-17.212,-57.800
-0.131,1.490,-0.105,10.010,-22.095,-64.148
-0.118,1.435,-0.093,8.118,-28.015,-72.144
-0.094,1.387,-0.072,2.380,-31.311,-80.566
-0.063,1.348,-0.057,-5.310,-32.227,-88.257
-0.048,1.279,-0.046,-12.878,-32.959,-95.398
-0.054,1.192,-0.021,-19.836,-33.447,-101.685
-0.059,1.120,0.022,-25.330,-34.546,-105.225
-0.040,1.091,0.068,-29.053,-35.889,-105.225
-0.015,1.102,0.104,-31.494,-36.560,-103.577
0.018,1.147,0.126,-33.447,-35.950,-103.149
0.064,1.224,0.132,-34.668,-33.264,-105.164
0.118,1.324,0.125,-33.691,-30.762,-111.572
0.169,1.424,0.108,-31.372,-29.968,-123.352
0.184,1.476,0.095,-28.564,-31.006,-140.076
0.176,1.467,0.089,-25.452,-32.471,-159.668
0.154,1.403,0.082,-22.400,-33.752,-178.528
0.131,1.303,0.075,-18.677,-34.302,-193.726
0.113,1.193,0.071,-13.672,-36.438,-203.918
0.121,1.099,0.074,-7.324,-40.405,-208.801
0.142,1.026,0.085,-1.038,-44.983,-209.473
0.178,0.993,0.104,4.578,-49.133,-208.130
0.234,0.993,0.136,7.629,-50.110,-206.970
0.278,1.009,0.159,8.850,-48.157,-208.069
0.305,1.020,0.178,8.362,-43.945,-212.891
0.327,1.032,0.194,6.226,-39.124,-219.727
0.352,1.026,0.195,4.700,-35.400,-227.539
0.366,1.003,0.177,4.333,-33.203,-236.511
0.362,0.948,0.149,4.456,-33.264,-247.131
0.347,0.824,0.141,6.104,-34.851,-258.240
0.340,0.717,0.147,10.559,-36.560,-263.306
0.338,0.608,0.151,13.916,-37.842,-265.320
0.347,0.505,0.141,17.151,-37.354,-264.526
0.362,0.422,0.122,19.531,-35.645,-261.536
0.382,0.368,0.105,20.996,-34.607,-257.019
0.388,0.315,0.096,21.667,-34.119,-251.282
0.401,0.251,0.096,21.057,-33.813,-244.690
0.431,0.196,0.099,20.264,-33.508,-237.061
0.455,0.130,0.097,19.287,-33.691,-228.943
0.476,0.044,0.098,17.456,-35.095,-220.032
0.487,-0.061,0.113,13.916,-36.133,-209.167
0.502,-0.215,0.151,7.874,-34.790,-195.984
0.539,-0.354,0.200,-1.892,-29.114,-178.955
0.582,-0.441,0.244,-13.611,-19.226,-158.081
0.632,-0.459,0.254,-23.865,-7.507,-135.071
0.676,-0.434,0.234,-30.945,2.136,-113.342

-0.265,2.265,0.099,-4.333,108.032,332.336
-0.181,2.430,-0.005,-14.343,111.755,301.331
-0.380,2.437,-0.243,-19.775,98.389,279.175
-0.366,2.445,-0.438,-32.410,96.069,245.728
-0.293,2.434,-0.539,-43.396,87.585,208.740
-0.237,2.373,-0.512,-43.274,70.129,166.138
-0.194,2.249,-0.377,-26.917,52.063,125.244
-0.186,2.139,-0.281,-10.132,39.551,95.825
-0.193,2.097,-0.234,1.099,29.358,75.256
-0.181,2.086,-0.201,14.343,17.761,56.946
-0.168,2.064,-0.207,28.748,6.104,39.917
-0.152,2.038,-0.259,37.292,1.343,22.156
-0.146,1.978,-0.311,38.025,0.183,2.319
-0.148,1.877,-0.341,34.668,-3.418,-15.869
-0.155,1.767,-0.354,28.687,-9.460,-30.151
-0.147,1.645,-0.347,20.691,-15.686,-41.687
-0.139,1.524,-0.310,12.756,-21.301,-52.246
-0.133,1.416,-0.260,4.944,-26.611,-58.533
-0.124,1.336,-0.210,-2.014,-31.921,-60.974
-0.102,1.274,-0.159,-7.568,-35.828,-62.622
-0.078,1.225,-0.098,-12.329,-38.513,-64.880
-0.060,1.179,-0.033,-16.052,-39.917,-67.200
-0.036,1.150,0.017,-18.188,-39.429,-68.665
-0.013,1.131,0.048,-18.982,-37.964,-69.458
0.007,1.124,0.062,-17.883,-36.865,-70.740
0.024,1.117,0.067,-14.954,-36.072,-73.059
0.038,1.126,0.073,-11.658,-34.851,-76.233
0.061,1.160,0.076,-8.789,-32.837,-80.200
0.087,1.207,0.059,-6.165,-30.945,-85.388
0.101,1.227,0.040,-2.808,-30.396,-93.445
0.106,1.223,0.026,0.916,-31.372,-102.234
0.114,1.208,0.017,4.089,-33.203,-110.413
0.124,1.184,0.015,5.859,-35.461,-117.188
0.134,1.161,0.035,6.104,-37.598,-122.742
0.153,1.152,0.055,5.737,-38.574,-126.770
0.167,1.135,0.060,5.249,-38.696,-130.005
0.177,1.118,0.066,4.089,-38.391,-132.996
0.196,1.127,0.075,0.916,-37.476,-135.193
0.230,1.158,0.080,-2.747,-36.316,-137.207
0.261,1.184,0.078,-6.409,-36.194,-140.808
0.308,1.241,0.094,-9.888,-34.302,-147.156
0.350,1.302,0.118,-11.963,-32.471,-158.081
0.366,1.328,0.125,-9.949,-31.433,-174.133
0.367,1.298,0.128,-6.226,-31.555,-193.054
0.347,1.215,0.133,-1.099,-31.860,-211.426
0.325,1.105,0.125,5.371,-32.898,-226.929
0.297,0.984,0.110,13.062,-33.997,-237.366
0.292,0.883,0.107,19.104,-34.912,-242.737
0.310,0.832,0.116,23.560,-35.095,-244.934
0.320,0.788,0.118,27.466,-34.058,-246.155
0.337,0.760,0.123,30.029,-31.616,-247.925
0.367,0.758,0.123,31.494,-29.358,-249.878
0.382,0.747,0.115,33.630,-28.748,-252.930
0.406,0.699,0.131,35.400,-29.724,-258.423
0.425,0.647,0.132,39.490,-29.358,-262.024
0.419,0.556,0.113,42.480,-29.053,-266.052
0.406,0.434,0.100,45.959,-29.663,-269.470
0.396,0.291,0.089,49.683,-29.785,-268.005
0.402,0.172,0.080,51.270,-29.297,-261.230
0.415,0.070,0.066,51.819,-27.771,-250.122

-0.658,1.931,0.080,-28.015,88.013,427.063
-0.641,2.088,-0.051,-44.983,102.112,400.085
-0.515,2.170,-0.085,-52.856,107.239,369.324
-0.663,2.179,-0.092,-49.927,93.445,342.957
-0.614,2.216,-0.155,-42.908,87.158,317.200
-0.523,2.377,-0.193,-37.537,90.454,288.818
-0.419,2.520,-0.212,-28.564,84.778,249.146
-0.310,2.534,-0.155,-10.132,73.730,194.397
-0.277,2.455,-0.120,8.301,65.430,141.235
-0.280,2.367,-0.125,19.104,58.167,97.107
-0.296,2.273,-0.125,26.978,46.509,59.814
-0.308,2.173,-0.129,35.278,31.128,30.701
-0.327,2.061,-0.150,40.466,18.921,7.385
-0.341,1.949,-0.169,40.466,11.475,-12.329
-0.338,1.840,-0.191,36.133,6.348,-28.992
-0.333,1.737,-0.217,28.931,2.075,-41.382
-0.322,1.650,-0.241,20.813,-2.686,-50.537
-0.307,1.575,-0.249,12.695,-9.094,-57.129
-0.283,1.502,-0.240,4.578,-16.296,-63.599
-0.256,1.432,-0.212,-3.296,-22.217,-71.106
-0.230,1.364,-0.171,-10.742,-27.954,-77.148
-0.206,1.310,-0.121,-16.602,-34.973,-81.299
-0.175,1.273,-0.066,-19.958,-41.382,-84.534
-0.148,1.234,-0.017,-21.973,-45.105,-88.318
-0.123,1.195,0.030,-22.888,-46.570,-93.201
-0.102,1.177,0.074,-21.667,-46.753,-97.961
-0.079,1.175,0.102,-18.311,-46.509,-102.112
-0.052,1.175,0.113,-13.916,-46.265,-106.201
-0.030,1.179,0.118,-9.033,-45.654,-111.206
0.000,1.200,0.120,-5.066,-45.532,-116.333
0.026,1.216,0.122,-2.930,-45.471,-121.704
0.053,1.223,0.113,-2.747,-43.945,-127.136
0.070,1.220,0.110,-4.089,-42.297,-133.240
0.086,1.204,0.112,-4.639,-41.626,-138.977
0.105,1.190,0.126,-4.333,-41.687,-143.127
0.126,1.184,0.153,-3.906,-42.175,-146.729
0.155,1.191,0.172,-3.601,-42.664,-149.780
0.185,1.206,0.180,-3.723,-42.969,-152.222
0.226,1.242,0.177,-5.798,-40.527,-155.945
0.267,1.277,0.182,-10.132,-36.926,-161.804
0.292,1.291,0.197,-13.306,-33.752,-170.288
0.318,1.291,0.219,-15.137,-30.701,-180.664
0.335,1.274,0.236,-15.991,-27.222,-192.322
0.344,1.236,0.243,-15.259,-22.949,-204.590
0.345,1.184,0.245,-11.841,-19.104,-215.942
0.352,1.135,0.238,-6.287,-16.968,-226.501
0.361,1.072,0.221,0.854,-16.235,-235.168
0.367,0.997,0.196,8.423,-16.235,-242.493
0.366,0.939,0.175,14.526,-15.869,-248.169
0.385,0.893,0.166,18.555,-15.320,-252.136
0.388,0.848,0.160,20.264,-13.611,-255.371
0.390,0.798,0.161,20.630,-11.414,-257.996
0.400,0.752,0.160,20.203,-9.033,-259.460
0.405,0.697,0.146,19.836,-7.263,-260.254
0.402,0.623,0.126,19.714,-6.958,-260.376
0.404,0.551,0.113,20.081,-8.057,-258.911
0.413,0.497,0.099,21.179,-9.705,-257.141
0.424,0.441,0.076,22.827,-11.047,-255.249
0.421,0.363,0.066,23.560,-11.963,-253.540
0.409,0.252,0.069,23.010,-12.939,-250.793

-0.840,1.463,0.683,115.295,-19.958,480.713
-0.554,1.856,0.606,80.078,-5.249,482.910
-0.687,2.099,0.726,33.875,-0.305,473.206
-0.918,2.197,0.498,-4.639,8.179,471.985
-0.745,2.505,0.259,-48.767,52.124,450.928
-0.564,2.874,0.119,-90.515,74.402,421.204
-0.362,3.053,0.056,-102.112,77.148,365.234
-0.290,2.954,0.061,-86.670,71.594,294.800
-0.243,2.804,0.094,-66.711,63.477,235.291
-0.242,2.631,0.145,-44.861,54.871,180.237
-0.256,2.463,0.174,-15.381,37.048,137.024
-0.290,2.326,0.166,10.071,19.104,106.079
-0.315,2.261,0.112,26.733,8.118,84.106
-0.278,2.202,0.049,35.034,6.287,60.730
-0.279,2.088,-0.015,36.926,11.169,32.959
-0.291,1.988,-0.087,31.372,17.578,8.118
-0.297,1.913,-0.167,22.156,19.531,-9.705
-0.272,1.858,-0.221,15.747,12.390,-24.597
-0.246,1.796,-0.215,11.719,0.366,-40.100
-0.231,1.713,-0.171,7.690,-11.902,-57.007
-0.217,1.607,-0.110,2.869,-20.264,-73.730
-0.202,1.503,-0.054,-3.784,-24.536,-87.524
-0.188,1.418,-0.001,-11.536,-27.893,-97.351
-0.171,1.357,0.059,-18.250,-30.640,-105.286
-0.155,1.292,0.112,-22.522,-32.166,-112.671
-0.140,1.243,0.159,-25.391,-31.921,-118.896
-0.105,1.235,0.199,-27.832,-30.518,-123.840
-0.072,1.243,0.207,-28.320,-29.419,-127.991
-0.047,1.236,0.196,-25.879,-29.724,-133.606
-0.034,1.199,0.187,-21.606,-32.227,-140.442
-0.010,1.163,0.187,-17.761,-34.912,-146.484
-0.009,1.109,0.180,-13.611,-38.330,-151.428
0.003,1.058,0.188,-9.705,-42.053,-154.297
0.028,1.019,0.203,-7.446,-43.640,-154.785
0.045,0.983,0.215,-6.287,-43.884,-154.175
0.065,0.950,0.233,-5.737,-43.091,-152.588
0.102,0.965,0.253,-6.348,-41.382,-149.292
0.144,0.995,0.267,-7.690,-39.063,-146.484
0.166,1.009,0.268,-9.827,-35.583,-146.179
0.209,1.034,0.265,-12.634,-32.227,-147.522
0.228,1.037,0.252,-15.015,-29.419,-150.940
0.241,1.015,0.256,-17.395,-26.978,-156.189
0.246,0.974,0.253,-18.738,-24.963,-161.377
0.254,0.950,0.263,-18.799,-22.705,-165.283
0.282,0.962,0.280,-17.944,-20.752,-167.908
0.313,0.981,0.280,-15.198,-18.372,-170.227
0.337,1.015,0.274,-11.169,-15.808,-173.645
0.375,1.059,0.261,-8.240,-12.756,-179.199
0.393,1.079,0.243,-6.287,-8.789,-187.439
0.412,1.100,0.234,-5.676,-4.456,-198.486
0.423,1.112,0.220,-4.944,-1.160,-210.815
0.415,1.094,0.202,-2.136,0.854,-224.182
0.401,1.050,0.187,1.770,0.977,-237.854
0.382,0.966,0.163,6.470,0.000,-249.695
0.362,0.859,0.139,11.230,-1.587,-258.911
0.354,0.781,0.130,15.991,-3.784,-265.198
0.362,0.753,0.109,20.752,-6.958,-268.738
0.384,0.672,0.086,24.902,-11.292,-273.987
0.368,0.586,0.078,31.006,-15.381,-276.978
0.364,0.497,0.078,34.729,-19.226,-277.893

-0.308,2.243,-0.187,-63.965,50.842,435.974
-0.231,2.352,-0.223,-85.571,48.035,387.695
-0.199,2.361,-0.149,-98.755,42.908,333.069
-0.162,2.319,-0.043,-104.065,36.621,278.931
-0.184,2.246,0.070,-97.534,27.771,233.215
-0.204,2.166,0.099,-82.642,23.987,195.801
-0.189,2.125,0.115,-66.101,25.269,159.485
-0.159,2.077,0.149,-44.617,26.672,122.192
-0.172,1.996,0.174,-17.883,28.809,85.815
-0.208,1.918,0.154,7.080,32.776,55.359
-0.228,1.862,0.086,29.175,36.682,32.104
-0.231,1.820,-0.011,48.767,36.316,13.306
-0.218,1.787,-0.100,63.232,31.555,-1.953
-0.199,1.753,-0.179,68.970,25.696,-15.503
-0.190,1.709,-0.241,66.345,20.569,-29.053
-0.165,1.665,-0.269,58.289,15.015,-41.382
-0.171,1.617,-0.269,46.936,6.165,-50.354
-0.173,1.554,-0.260,33.447,-3.418,-55.847
-0.141,1.508,-0.222,18.921,-11.292,-60.852
-0.109,1.469,-0.181,4.944,-17.395,-67.017
-0.068,1.441,-0.133,-5.432,-22.583,-74.707
-0.041,1.403,-0.055,-11.963,-27.893,-83.191
-0.017,1.370,0.022,-16.418,-31.433,-89.844
0.010,1.352,0.075,-18.616,-33.447,-94.971
0.037,1.338,0.112,-17.456,-33.875,-101.074
0.061,1.325,0.134,-12.695,-34.363,-109.131
0.066,1.292,0.131,-5.493,-34.241,-118.164
0.078,1.271,0.134,0.549,-31.738,-127.014
0.076,1.251,0.129,5.798,-30.701,-134.094
0.085,1.237,0.109,9.338,-29.602,-139.343
0.098,1.225,0.089,9.094,-27.222,-143.066
0.112,1.211,0.080,6.287,-23.987,-146.301
0.140,1.210,0.077,2.808,-21.240,-149.292
0.158,1.200,0.082,-0.244,-19.226,-152.405
0.180,1.187,0.093,-3.296,-17.822,-155.823
0.205,1.173,0.106,-6.775,-17.029,-158.936
0.218,1.151,0.120,-9.521,-15.808,-162.170
0.238,1.128,0.133,-10.803,-15.076,-165.527
0.255,1.090,0.143,-10.559,-15.137,-168.640
0.271,1.053,0.144,-9.277,-14.465,-171.326
0.298,1.031,0.144,-7.812,-14.404,-173.584
0.324,1.015,0.140,-6.042,-14.526,-176.331
0.346,0.995,0.142,-4.211,-14.404,-179.626
0.363,0.985,0.137,-2.808,-13.550,-183.350
0.370,0.961,0.142,-1.831,-12.329,-187.866
0.390,0.931,0.146,-1.526,-10.498,-191.650
0.409,0.890,0.141,-2.625,-8.057,-194.458
0.427,0.842,0.125,-3.906,-5.188,-196.655
0.449,0.810,0.104,-4.700,-3.113,-199.158
0.471,0.756,0.084,-3.967,-3.357,-203.064
0.484,0.698,0.074,0.488,-5.554,-205.383
0.485,0.657,0.073,5.432,-8.606,-206.848
0.499,0.601,0.082,10.010,-12.207,-208.679
0.513,0.558,0.095,14.709,-14.282,-208.984
0.534,0.520,0.101,17.761,-14.343,-208.618
0.550,0.487,0.104,19.775,-14.038,-208.130
0.563,0.469,0.112,21.667,-12.817,-206.787
0.582,0.444,0.115,21.606,-11.475,-205.872
0.591,0.406,0.113,20.935,-9.888,-205.566
0.598,0.351,0.105,19.653,-7.568,-205.078

-0.524,1.835,0.493,56.274,109.253,496.277
-0.875,2.148,0.439,26.428,108.887,489.075
-1.026,2.139,-0.059,-13.916,141.235,476.929
-0.970,2.274,-0.398,-95.947,195.496,460.999
-0.807,2.618,-0.529,-181.152,215.210,452.576
-0.809,2.838,-0.527,-213.684,205.688,430.481
-0.567,3.062,-0.453,-204.346,191.345,393.982
-0.302,3.366,-0.412,-176.331,176.331,350.403
-0.094,3.529,-0.442,-126.465,153.809,283.508
0.020,3.492,-0.523,-52.979,120.667,199.402
0.021,3.265,-0.598,20.508,80.017,109.863
-0.066,2.908,-0.682,76.843,45.044,30.640
-0.170,2.543,-0.742,101.868,21.179,-26.306
-0.249,2.216,-0.737,102.173,-1.892,-61.401
-0.302,1.894,-0.682,94.177,-23.926,-81.909
-0.294,1.626,-0.592,79.651,-37.903,-90.881
-0.287,1.425,-0.496,58.777,-45.410,-91.309
-0.253,1.263,-0.430,37.048,-49.988,-87.036
-0.197,1.187,-0.364,18.433,-52.917,-78.491
-0.137,1.176,-0.310,5.432,-55.969,-68.115
-0.079,1.184,-0.237,-1.953,-59.082,-64.270
-0.043,1.162,-0.171,-5.615,-58.228,-69.153
-0.023,1.124,-0.123,-8.484,-55.847,-75.867
-0.002,1.090,-0.093,-9.277,-55.786,-81.177
0.013,1.043,-0.064,-6.958,-58.350,-85.693
0.030,0.988,-0.036,-3.845,-61.279,-88.806
0.041,0.930,-0.012,-2.197,-61.951,-91.064
0.042,0.878,0.010,-1.526,-59.021,-91.614
0.055,0.849,0.022,-1.831,-54.443,-89.417
0.080,0.853,0.028,-1.953,-50.354,-85.205
0.120,0.885,0.029,-1.343,-46.753,-80.200
0.154,0.941,0.023,-0.610,-43.457,-76.111
0.195,1.010,0.015,0.122,-41.992,-74.463
0.223,1.056,0.007,1.160,-41.748,-75.745
0.232,1.066,0.015,1.343,-42.053,-80.261
0.233,1.071,0.033,1.221,-41.931,-84.900
0.234,1.054,0.037,1.404,-41.138,-89.172
0.239,1.038,0.036,0.793,-40.161,-91.431
0.244,1.046,0.037,-1.160,-38.757,-92.163
0.248,1.070,0.039,-3.723,-36.682,-91.919
0.298,1.116,0.030,-6.226,-35.583,-91.919
0.312,1.129,0.013,-9.338,-34.302,-94.727
0.330,1.135,0.019,-13.184,-32.715,-99.609
0.338,1.141,0.007,-15.015,-31.372,-104.187
0.353,1.143,-0.008,-14.954,-31.128,-109.558
0.373,1.140,-0.015,-13.733,-31.921,-115.479
0.390,1.137,-0.014,-12.207,-32.776,-122.070
0.398,1.142,-0.010,-10.010,-33.325,-129.639
0.409,1.147,-0.005,-6.470,-33.936,-138.489
0.417,1.127,-0.006,-2.563,-35.706,-148.132
0.422,1.106,0.003,1.099,-36.804,-157.715
0.438,1.100,0.013,5.554,-37.048,-167.175
0.458,1.089,0.013,11.047,-37.781,-177.734
0.475,1.077,0.010,17.090,-39.063,-189.880
0.472,1.029,0.003,23.254,-41.260,-203.125
0.458,0.954,0.007,28.076,-43.579,-215.515
0.449,0.885,0.028,30.884,-44.312,-225.586
0.427,0.849,0.045,33.325,-43.945,-233.643
0.449,0.758,0.068,35.706,-43.030,-241.882
0.457,0.698,0.087,40.405,-41.260,-246.094

-1.018,1.794,0.988,-25.452,-43.274,615.906
-0.603,2.467,0.788,-82.031,-5.066,611.145
-0.322,2.860,0.447,-139.282,44.312,571.533
-0.233,2.996,0.046,-181.824,89.966,504.822
-0.197,2.985,-0.181,-193.848,103.516,422.791
-0.143,2.907,-0.172,-170.227,76.111,341.187
-0.075,2.785,-0.045,-121.033,29.907,264.404
-0.081,2.505,0.155,-67.871,-5.188,194.519
-0.131,2.240,0.317,-34.790,-13.306,135.620
-0.182,2.041,0.361,-18.311,2.930,92.529
-0.228,1.916,0.286,-7.202,26.550,61.035
-0.248,1.833,0.162,3.723,42.542,37.048
-0.251,1.779,0.043,17.090,47.302,17.700
-0.242,1.742,-0.060,30.151,41.931,2.258
-0.209,1.704,-0.143,39.795,29.785,-9.277
-0.167,1.667,-0.186,41.809,17.029,-19.409
-0.132,1.620,-0.203,35.889,6.836,-29.114
-0.099,1.573,-0.198,27.344,-2.014,-38.269
-0.077,1.523,-0.160,18.433,-10.559,-46.936
-0.060,1.469,-0.107,10.132,-18.127,-56.091
-0.043,1.415,-0.040,2.991,-23.804,-65.063
-0.031,1.373,0.026,-2.563,-27.771,-73.181
-0.007,1.357,0.104,-8.240,-31.189,-79.895
0.014,1.332,0.167,-12.878,-32.898,-86.975
0.034,1.307,0.208,-15.869,-32.349,-93.262
0.060,1.293,0.239,-17.578,-29.968,-99.670
0.088,1.296,0.265,-17.456,-26.611,-106.750
0.115,1.295,0.269,-16.602,-22.644,-114.746
0.129,1.285,0.240,-15.320,-18.433,-123.230
0.136,1.268,0.200,-13.062,-15.503,-131.165
0.147,1.248,0.173,-10.071,-15.198,-138.367
0.158,1.229,0.160,-8.362,-17.700,-144.470
0.167,1.209,0.148,-8.362,-20.752,-149.780
0.188,1.219,0.150,-11.902,-22.644,-154.175
0.215,1.191,0.148,-18.555,-23.560,-158.875
0.242,1.210,0.169,-25.024,-24.475,-163.269
0.248,1.188,0.185,-32.104,-24.292,-169.250
0.268,1.183,0.207,-38.086,-23.987,-175.781
0.284,1.156,0.221,-42.175,-23.254,-182.556
0.288,1.106,0.228,-43.213,-22.217,-189.941
0.298,1.048,0.241,-42.114,-21.851,-196.960
0.301,0.963,0.242,-38.086,-22.156,-202.026
0.323,0.923,0.249,-30.090,-23.437,-203.491
0.350,0.896,0.243,-20.630,-25.269,-204.956
0.387,0.889,0.234,-12.634,-26.062,-207.031
0.416,0.867,0.220,-8.362,-24.841,-210.999
0.434,0.844,0.214,-7.507,-22.217,-216.553
0.456,0.803,0.214,-8.057,-18.799,-222.290
0.471,0.746,0.210,-8.057,-16.357,-227.356
0.481,0.683,0.200,-7.019,-15.259,-231.079
0.490,0.629,0.197,-4.456,-15.198,-233.765
0.501,0.572,0.192,-0.061,-15.442,-235.474
0.518,0.539,0.187,5.920,-16.174,-236.206
0.530,0.506,0.180,12.512,-16.602,-236.694
0.541,0.447,0.166,18.066,-16.296,-237.244
0.540,0.358,0.157,21.240,-16.418,-236.450
0.554,0.275,0.160,22.156,-15.808,-233.093
0.566,0.194,0.166,21.179,-14.465,-227.417
0.571,0.108,0.168,17.456,-11.841,-219.727
0.592,0.055,0.173,11.108,-7.568,-209.534

-0.025,2.380,-0.140,-20.752,72.205,245.972
-0.041,2.341,-0.149,-8.484,51.453,211.914
-0.041,2.300,-0.207,1.160,41.931,178.467
-0.003,2.252,-0.229,6.165,35.461,143.738
0.026,2.176,-0.199,13.062,30.518,108.154
0.027,2.096,-0.162,22.278,26.489,76.111
0.032,2.047,-0.166,30.579,21.423,50.354
0.039,1.998,-0.180,36.865,12.756,28.687
0.028,1.915,-0.193,40.466,2.014,9.949
0.024,1.828,-0.197,38.269,-5.737,-4.883
0.026,1.746,-0.190,30.945,-10.620,-15.930
0.031,1.672,-0.175,20.630,-14.282,-24.536
0.044,1.606,-0.163,9.766,-16.846,-31.372
0.063,1.553,-0.148,0.488,-18.799,-37.292
0.081,1.501,-0.123,-5.859,-21.729,-43.579
0.099,1.452,-0.101,-9.888,-25.024,-50.598
0.119,1.412,-0.068,-12.817,-28.564,-57.861
0.138,1.377,-0.023,-13.672,-33.386,-65.491
0.144,1.323,0.016,-12.756,-37.720,-73.486
0.147,1.264,0.062,-11.414,-40.344,-81.787
0.154,1.212,0.098,-9.583,-41.138,-88.745
0.162,1.175,0.107,-7.446,-40.344,-93.750
0.172,1.147,0.104,-5.981,-38.940,-97.656
0.190,1.129,0.099,-4.456,-38.818,-100.830
0.207,1.120,0.102,-3.357,-39.429,-104.004
0.230,1.106,0.106,-3.113,-39.612,-107.483
0.240,1.080,0.102,-3.723,-39.856,-111.389
0.249,1.044,0.103,-4.944,-39.856,-114.319
0.256,1.028,0.110,-7.202,-39.185,-116.333
0.284,1.037,0.128,-9.705,-38.940,-116.943
0.315,1.051,0.140,-12.207,-38.818,-117.981
0.341,1.056,0.156,-15.320,-37.903,-120.728
0.357,1.048,0.166,-18.860,-36.011,-124.329
0.367,1.025,0.170,-21.790,-33.386,-127.869
0.385,1.012,0.168,-24.170,-30.884,-130.615
0.403,0.991,0.164,-25.940,-29.297,-133.179
