aX,aY,aZ,gX,gY,gZ
-0.628,-1.426,0.638,-24.536,59.143,163.330
-0.388,-1.248,0.522,2.869,31.860,163.635
-0.178,-1.094,0.473,28.320,5.127,158.691
0.009,-0.975,0.470,46.509,-14.526,148.499
0.151,-0.881,0.495,57.800,-24.841,134.216
0.227,-0.847,0.514,62.683,-23.926,116.211
0.239,-0.868,0.520,61.890,-12.878,95.947
0.203,-0.927,0.513,58.533,3.357,77.637
0.143,-1.004,0.481,54.810,20.020,65.430
0.085,-1.067,0.435,51.514,32.410,61.768
0.039,-1.105,0.398,47.058,40.771,65.063
0.008,-1.133,0.380,40.344,47.485,71.716
-0.016,-1.139,0.373,31.250,54.260,78.918
-0.044,-1.153,0.387,22.461,62.439,84.900
-0.076,-1.156,0.405,15.442,70.984,89.478
-0.097,-1.162,0.434,11.475,76.843,93.628
-0.113,-1.149,0.435,10.071,80.200,97.778
-0.125,-1.168,0.454,11.658,79.956,102.112
-0.151,-1.182,0.468,14.954,77.332,106.506
-0.160,-1.194,0.476,18.738,75.745,113.159
-0.170,-1.202,0.466,23.315,74.768,120.972
-0.163,-1.200,0.437,27.893,74.402,130.615
-0.151,-1.176,0.408,31.311,74.036,141.724
-0.137,-1.142,0.379,32.776,73.730,152.649
-0.119,-1.114,0.350,32.837,73.486,163.574
-0.106,-1.089,0.325,31.189,73.608,174.622
-0.095,-1.067,0.306,28.992,73.792,185.303
-0.070,-1.042,0.302,26.489,74.280,195.557
-0.042,-1.023,0.319,24.719,75.806,205.200
-0.017,-0.994,0.308,24.353,78.796,214.294
0.014,-0.968,0.263,25.635,80.933,223.083
0.043,-0.948,0.230,26.917,80.139,232.239
0.071,-0.936,0.224,27.039,77.576,241.333
0.093,-0.899,0.216,26.245,76.538,250.671
0.119,-0.854,0.196,25.696,76.416,260.559
0.144,-0.814,0.173,25.024,76.416,269.836
0.164,-0.796,0.166,23.987,76.965,278.625
0.169,-0.744,0.160,22.278,77.820,288.086
0.182,-0.644,0.145,20.996,78.186,298.828
0.229,-0.532,0.130,21.484,77.271,309.814
0.307,-0.399,0.086,22.522,75.867,318.665
0.396,-0.242,0.025,24.048,72.937,322.693
0.487,-0.088,-0.037,27.039,66.956,320.984
0.567,0.049,-0.081,31.128,58.411,312.927
0.651,0.156,-0.116,35.828,48.767,299.438
0.726,0.264,-0.129,40.405,39.063,281.799
0.792,0.357,-0.130,45.105,28.748,261.230
0.861,0.427,-0.145,47.668,19.409,238.953
0.923,0.486,-0.161,46.692,12.329,215.454

-1.999,-1.541,0.601,-45.593,-226.624,-589.661
-2.216,-2.052,0.923,-28.992,-231.323,-552.490
-2.322,-2.618,1.322,-27.710,-218.567,-482.117
-2.270,-3.044,1.694,-43.213,-175.354,-379.883
-2.098,-3.139,1.884,-64.209,-101.135,-255.920
-1.862,-2.935,1.828,-76.965,-13.794,-132.935
-1.603,-2.565,1.476,-75.012,65.979,-29.663
-1.379,-2.128,1.017,-61.707,114.197,45.471
-1.130,-1.730,0.603,-43.518,126.221,91.919
-0.858,-1.399,0.304,-22.949,110.291,111.633
-0.608,-1.161,0.135,-1.709,74.646,110.779
-0.406,-1.029,0.064,18.311,32.349,96.130
-0.262,-0.987,0.051,33.630,-4.822,74.646
-0.180,-0.991,0.075,42.114,-31.311,52.307
-0.127,-1.015,0.105,44.617,-44.678,33.875
-0.093,-1.042,0.148,43.030,-46.387,20.325
-0.075,-1.061,0.180,39.185,-41.138,10.010
-0.090,-1.102,0.214,35.400,-33.875,4.089
-0.135,-1.176,0.249,31.555,-27.283,3.052
-0.184,-1.247,0.289,26.611,-19.592,7.629
-0.222,-1.279,0.329,20.813,-10.254,17.395
-0.252,-1.275,0.361,16.724,-1.282,28.931
-0.287,-1.274,0.381,13.611,6.348,40.100
-0.315,-1.277,0.388,11.292,13.916,50.476
-0.341,-1.282,0.400,9.277,19.653,59.448
-0.350,-1.271,0.414,9.705,22.705,67.566
-0.352,-1.258,0.419,13.977,22.461,74.951
-0.355,-1.251,0.430,20.630,19.226,81.177
-0.346,-1.244,0.431,28.137,14.709,87.463
-0.331,-1.211,0.421,34.912,11.536,94.788
-0.307,-1.165,0.419,39.490,10.254,102.295
-0.288,-1.135,0.414,41.260,12.390,108.582
-0.278,-1.142,0.386,40.405,17.151,114.380
-0.275,-1.157,0.348,37.292,23.560,120.911
-0.276,-1.153,0.297,32.166,30.090,129.028
-0.261,-1.131,0.243,26.794,34.973,139.282
-0.240,-1.095,0.201,20.874,37.537,149.353
-0.208,-1.060,0.166,14.954,37.903,158.081
-0.169,-1.021,0.139,8.545,37.415,165.344
-0.128,-0.988,0.132,3.052,36.072,170.532
-0.097,-0.959,0.135,-1.099,35.156,173.035
-0.067,-0.950,0.147,-4.333,34.546,173.645
-0.039,-0.961,0.169,-6.470,33.997,173.767
-0.024,-1.001,0.189,-8.179,34.668,174.072
-0.037,-1.060,0.199,-9.827,36.926,175.537
-0.053,-1.105,0.197,-12.878,39.185,180.847
-0.057,-1.131,0.201,-16.357,41.992,191.650
-0.058,-1.137,0.205,-20.386,44.617,204.895
-0.042,-1.140,0.209,-24.353,47.607,220.215
-0.020,-1.107,0.212,-28.076,52.673,236.023
0.011,-1.038,0.207,-31.860,57.861,251.038
0.043,-0.989,0.187,-35.156,61.218,264.221
0.069,-1.000,0.180,-37.598,63.782,276.367
0.048,-1.053,0.180,-38.574,66.162,289.062
-0.024,-1.073,0.169,-36.987,68.298,305.481
-0.054,-0.995,0.152,-32.837,66.162,329.895
-0.001,-0.809,0.155,-26.367,58.228,359.009
0.127,-0.568,0.162,-18.555,49.744,381.287
0.256,-0.352,0.160,-10.498,44.922,390.442
0.364,-0.190,0.168,-1.465,39.978,387.756

-2.458,-0.933,0.070,-211.609,-163.940,-597.778
-2.600,-1.423,0.611,-228.699,-181.091,-550.171
-2.590,-2.023,1.188,-230.225,-180.420,-482.971
-2.534,-2.670,1.606,-216.553,-155.334,-399.353
-2.455,-3.201,1.825,-193.665,-107.239,-299.500
-2.302,-3.300,1.870,-168.945,-44.128,-184.570
-2.082,-2.987,1.632,-139.038,19.958,-70.923
-1.813,-2.437,1.189,-103.149,65.430,18.982
-1.494,-1.835,0.782,-67.993,76.172,75.623
-1.159,-1.398,0.541,-38.147,55.237,99.121
-0.862,-1.177,0.443,-13.489,20.508,96.497
-0.628,-1.122,0.413,6.775,-14.221,80.078
-0.445,-1.167,0.396,23.499,-40.710,61.401
-0.321,-1.237,0.401,34.180,-54.565,46.204
-0.227,-1.273,0.421,41.016,-55.786,37.109
-0.150,-1.278,0.433,46.509,-47.974,33.386
-0.115,-1.279,0.422,50.110,-36.133,33.813
-0.127,-1.271,0.403,49.866,-21.545,38.025
-0.148,-1.230,0.370,44.983,-3.601,45.654
-0.171,-1.167,0.325,37.415,14.038,54.688
-0.196,-1.102,0.272,29.724,28.259,62.683
-0.230,-1.059,0.245,24.170,36.682,67.444
-0.257,-1.028,0.237,21.240,39.063,68.970
-0.277,-1.015,0.246,21.179,37.109,68.237
-0.328,-1.043,0.275,22.949,33.630,65.552
-0.385,-1.095,0.305,24.170,31.128,63.049
-0.446,-1.155,0.341,24.353,29.785,63.293
-0.491,-1.187,0.372,25.024,28.748,68.115
-0.518,-1.199,0.398,26.306,27.222,76.233
-0.533,-1.206,0.413,27.222,26.672,85.693
-0.524,-1.202,0.417,27.954,27.832,96.802
-0.508,-1.187,0.421,28.564,30.090,108.032
-0.490,-1.176,0.413,28.809,34.729,118.408
-0.467,-1.177,0.379,29.297,40.466,127.686
-0.459,-1.187,0.324,30.945,44.678,137.085
-0.445,-1.170,0.276,32.349,47.241,148.071
-0.414,-1.127,0.234,32.410,47.485,159.424
-0.382,-1.104,0.206,31.311,45.776,169.067
-0.357,-1.095,0.182,28.198,43.335,176.819
-0.333,-1.115,0.157,24.170,40.894,184.692
-0.317,-1.131,0.142,20.325,38.147,193.359
-0.294,-1.133,0.146,16.418,36.621,203.918
-0.265,-1.109,0.166,10.986,36.316,215.088
-0.226,-1.075,0.179,4.944,37.964,226.318
-0.180,-1.032,0.184,-1.526,41.260,236.877
-0.130,-1.005,0.181,-7.385,45.837,245.605
-0.087,-0.967,0.163,-12.756,50.598,251.953
-0.045,-0.942,0.134,-15.808,53.833,257.507
-0.003,-0.941,0.111,-17.273,54.626,262.146
0.013,-0.939,0.088,-18.677,55.054,266.602
0.047,-0.885,0.080,-21.606,54.626,272.461
0.105,-0.813,0.090,-23.987,51.880,279.175
0.158,-0.735,0.088,-26.062,48.828,283.508
0.215,-0.673,0.084,-29.541,47.485,285.461
0.275,-0.623,0.091,-34.180,46.936,286.011
0.321,-0.578,0.097,-38.086,47.668,285.095
0.355,-0.577,0.098,-40.710,50.232,282.715
0.363,-0.581,0.100,-41.382,53.589,280.884
0.367,-0.552,0.083,-39.612,55.603,281.433
0.387,-0.516,0.051,-34.363,54.077,284.363

-0.106,1.696,-1.349,72.144,67.261,-488.464
-0.237,1.838,-1.582,19.958,20.752,-545.105
-0.528,1.931,-1.442,-44.556,-31.982,-609.497
-1.105,1.883,-0.906,-114.380,-75.012,-687.561
-1.840,1.602,-0.187,-194.519,-101.685,-778.442
-2.647,0.807,0.484,-241.089,-119.446,-853.271
-3.324,-0.580,1.079,-217.896,-145.264,-885.803
-3.782,-2.206,1.206,-115.417,-189.270,-858.948
-3.708,-3.624,0.770,27.649,-235.535,-759.216
-3.418,-4.000,0.419,121.765,-246.338,-613.464
-3.331,-4.000,0.488,107.117,-190.430,-435.730
-3.061,-4.000,0.700,13.916,-91.187,-223.633
-2.419,-4.000,0.589,-84.229,12.024,-15.991
-1.758,-3.182,0.229,-143.066,84.534,131.592
-1.209,-2.344,-0.099,-154.541,108.948,205.933
-0.742,-1.706,-0.220,-132.446,90.576,225.281
-0.304,-1.235,-0.110,-95.825,50.537,210.937
0.021,-1.005,0.032,-54.504,12.878,174.927
0.197,-0.974,0.084,-15.564,-5.066,131.409
0.305,-0.993,0.053,13.428,-9.888,94.360
0.367,-1.001,-0.010,34.424,-10.620,68.176
0.404,-0.965,-0.003,45.837,-8.972,49.866
0.417,-0.933,0.026,51.636,-4.639,34.790
0.362,-0.951,0.056,52.917,1.709,20.813
0.281,-1.003,0.068,48.706,12.512,10.376
0.181,-1.068,0.041,38.635,27.649,5.188
0.095,-1.101,0.016,23.071,42.664,6.775
0.024,-1.118,0.023,6.165,53.162,12.512
-0.031,-1.135,0.058,-8.606,60.059,19.653
-0.089,-1.195,0.106,-20.813,65.186,26.550
-0.151,-1.246,0.159,-26.855,68.848,33.325
-0.177,-1.259,0.207,-26.550,69.153,41.687
-0.189,-1.227,0.211,-20.020,66.956,50.171
-0.189,-1.186,0.208,-13.611,62.683,56.335
-0.186,-1.163,0.232,-9.705,56.213,60.486
-0.180,-1.170,0.245,-6.836,52.307,64.392
-0.171,-1.163,0.235,-2.808,52.124,68.542
-0.140,-1.127,0.202,2.563,52.429,73.303
-0.106,-1.096,0.155,8.484,50.964,77.576
-0.097,-1.085,0.131,11.719,47.180,80.688
-0.105,-1.104,0.102,11.719,44.250,84.839
-0.088,-1.116,0.083,9.277,44.312,91.980
-0.065,-1.116,0.066,6.287,44.983,100.220
-0.048,-1.137,0.063,3.967,44.983,107.910
-0.035,-1.146,0.046,1.770,45.593,115.784
-0.023,-1.174,0.021,-1.282,46.082,123.535
-0.017,-1.219,-0.000,-4.822,46.021,131.470
-0.017,-1.250,-0.009,-7.935,45.593,140.625
-0.005,-1.231,-0.011,-10.376,42.969,151.306
0.020,-1.210,-0.004,-12.817,37.292,162.659
0.039,-1.226,0.009,-15.198,31.433,173.340
0.040,-1.237,0.031,-19.470,28.564,183.960
0.046,-1.233,0.052,-24.963,28.442,195.984
0.047,-1.219,0.063,-29.785,30.518,209.351
0.043,-1.198,0.052,-32.898,32.288,224.060
0.050,-1.121,0.048,-33.875,33.142,240.723
0.082,-1.027,0.045,-33.386,31.006,257.446
0.123,-0.922,0.040,-32.410,26.672,273.254
0.185,-0.802,0.040,-32.593,21.973,286.377
0.247,-0.692,0.044,-32.898,17.883,294.983

1.175,1.060,0.216,22.095,47.363,-186.096
1.030,1.084,0.117,29.236,60.852,-238.525
0.878,1.111,-0.003,32.837,73.425,-290.649
0.675,1.015,-0.199,31.250,80.994,-341.858
0.458,0.861,-0.409,20.508,82.764,-384.460
0.237,0.704,-0.556,2.930,74.585,-414.856
0.016,0.562,-0.688,-14.282,53.467,-432.312
-0.134,0.464,-0.680,-34.729,17.090,-437.805
-0.223,0.410,-0.596,-59.570,-20.996,-438.110
-0.305,0.348,-0.546,-82.092,-50.354,-444.031
-0.414,0.290,-0.496,-103.882,-68.787,-460.693
-0.550,0.111,-0.355,-126.404,-83.923,-484.924
-0.692,-0.030,-0.179,-137.939,-96.436,-507.385
-0.862,-0.102,0.012,-129.395,-117.676,-525.208
-1.017,-0.280,0.077,-98.938,-145.447,-542.358
-1.225,-0.634,-0.045,-58.594,-164.734,-559.265
-1.534,-1.080,-0.194,-32.166,-176.208,-563.843
-1.857,-1.460,-0.058,-34.485,-184.998,-542.175
-1.979,-1.734,0.281,-55.908,-184.998,-492.126
-1.925,-1.965,0.650,-80.383,-173.035,-425.964
-1.846,-2.208,0.936,-95.032,-151.978,-355.774
-1.795,-2.445,1.113,-97.412,-119.629,-283.875
-1.706,-2.533,1.170,-93.628,-77.820,-207.336
-1.561,-2.464,1.105,-86.121,-33.936,-129.700
-1.370,-2.236,0.935,-76.050,3.296,-59.875
-1.171,-1.943,0.721,-65.735,26.672,-6.226
-0.969,-1.668,0.526,-56.091,34.180,27.954
-0.759,-1.449,0.380,-44.495,27.527,45.349
-0.551,-1.310,0.316,-29.907,8.606,48.767
-0.365,-1.228,0.332,-14.038,-14.160,42.664
-0.233,-1.203,0.353,0.610,-31.860,31.372
-0.163,-1.228,0.370,11.292,-42.175,19.226
-0.125,-1.274,0.415,15.930,-44.189,11.414
-0.113,-1.342,0.465,18.616,-38.269,8.850
-0.136,-1.380,0.494,22.156,-28.259,10.925
-0.174,-1.415,0.516,26.794,-17.395,17.883
-0.226,-1.419,0.512,30.457,-5.371,29.602
-0.266,-1.389,0.487,30.457,8.484,44.006
-0.282,-1.305,0.446,28.259,22.522,59.387
-0.287,-1.215,0.410,26.794,33.325,71.594
-0.298,-1.165,0.356,27.344,39.978,77.942
-0.320,-1.161,0.319,30.151,41.016,80.933
-0.357,-1.169,0.275,33.386,39.307,82.886
-0.373,-1.157,0.260,35.889,35.095,86.731
-0.376,-1.144,0.267,39.673,27.466,92.041
-0.376,-1.129,0.269,43.396,20.508,97.961
-0.370,-1.111,0.261,44.250,17.029,104.187
-0.343,-1.070,0.260,42.419,15.808,111.023
-0.340,-1.016,0.265,39.368,14.404,117.798
-0.309,-0.956,0.251,35.889,13.855,124.512
-0.254,-0.908,0.229,32.471,13.733,131.042
-0.198,-0.884,0.212,29.236,14.526,135.010
-0.145,-0.864,0.195,25.391,17.273,136.536
-0.109,-0.875,0.167,22.583,20.325,135.437
-0.091,-0.899,0.151,21.301,21.851,133.606
-0.080,-0.928,0.144,20.325,21.912,131.836
-0.077,-0.982,0.139,18.311,21.484,131.775
-0.073,-1.024,0.139,14.893,21.423,134.216
-0.063,-1.057,0.148,9.644,22.339,139.343
-0.046,-1.070,0.168,3.662,24.414,146.240

-2.208,-1.103,0.365,-88.989,-132.019,-643.799
-2.526,-2.040,0.579,-115.662,-118.652,-612.793
-2.705,-2.855,1.035,-141.907,-96.252,-540.222
-2.658,-3.537,1.496,-148.743,-71.350,-427.856
-2.416,-3.820,1.771,-134.155,-37.720,-290.466
-2.150,-3.657,1.835,-108.093,3.845,-151.123
-1.894,-3.174,1.649,-77.698,45.105,-29.541
-1.638,-2.567,1.239,-53.955,81.726,62.805
-1.302,-1.965,0.809,-42.603,104.004,121.399
-0.906,-1.474,0.500,-31.433,101.135,147.522
-0.528,-1.159,0.332,-11.108,74.158,145.935
-0.253,-1.022,0.246,16.724,36.560,124.329
-0.114,-0.995,0.220,44.617,2.625,94.666
-0.018,-1.014,0.223,63.965,-19.287,67.993
0.032,-1.032,0.239,71.655,-27.832,48.218
0.050,-1.046,0.265,70.679,-24.170,35.461
0.047,-1.076,0.272,66.101,-13.733,27.649
0.010,-1.108,0.258,62.134,-3.296,24.475
-0.029,-1.113,0.260,57.434,5.310,26.611
-0.055,-1.127,0.247,51.941,14.038,31.738
-0.091,-1.125,0.223,45.288,22.461,38.330
-0.114,-1.099,0.215,38.330,29.541,45.532
-0.134,-1.057,0.210,31.433,34.668,51.697
-0.139,-1.033,0.209,25.696,37.415,55.908
-0.151,-1.004,0.218,22.339,36.804,57.800
-0.166,-0.995,0.217,21.301,33.447,57.556
-0.201,-1.034,0.220,21.851,29.114,55.725
-0.234,-1.068,0.231,21.912,25.085,55.420
-0.272,-1.081,0.270,22.278,21.973,57.617
-0.283,-1.094,0.296,23.560,20.203,61.890
-0.303,-1.150,0.268,24.353,20.874,67.078
-0.337,-1.213,0.237,23.743,23.437,73.792
-0.355,-1.239,0.221,23.376,25.269,83.862
-0.370,-1.242,0.193,24.536,25.024,96.130
-0.342,-1.200,0.148,26.611,23.071,109.558
-0.301,-1.141,0.104,29.541,16.785,121.216
-0.265,-1.116,0.079,32.043,5.981,129.395
-0.255,-1.154,0.067,31.311,-5.859,135.742
-0.263,-1.222,0.058,26.794,-15.869,143.433
-0.272,-1.302,0.081,20.813,-24.231,154.907
-0.280,-1.383,0.122,13.855,-28.503,170.349
-0.296,-1.439,0.156,6.409,-27.588,189.392
-0.310,-1.479,0.178,-0.366,-24.536,212.036
-0.327,-1.489,0.177,-7.263,-20.691,237.427
-0.354,-1.487,0.169,-15.381,-16.724,265.930
-0.387,-1.466,0.205,-24.780,-12.756,298.035
-0.386,-1.395,0.247,-34.729,-6.348,332.825
-0.342,-1.236,0.259,-46.387,2.869,368.408
-0.269,-1.039,0.234,-60.669,14.648,400.574
-0.183,-0.837,0.201,-78.186,27.527,424.988
-0.087,-0.619,0.161,-96.497,40.283,442.688
0.033,-0.408,0.139,-114.502,51.819,453.186
0.171,-0.217,0.154,-127.502,63.049,455.505
0.326,-0.003,0.195,-130.798,72.815,449.158
0.512,0.207,0.215,-119.568,79.041,432.556
0.669,0.374,0.200,-93.872,78.796,403.015
0.781,0.492,0.180,-61.768,71.533,364.563
0.865,0.575,0.190,-29.724,59.753,321.655
0.940,0.610,0.151,0.366,48.584,276.978
0.994,0.637,0.093,24.658,38.696,233.032

-2.999,-2.567,0.365,-5.981,-118.408,-754.272
-3.248,-3.528,0.660,-23.499,-103.455,-660.034
-3.196,-4.000,1.057,-33.447,-94.727,-497.986
-2.807,-4.000,1.539,-47.852,-61.829,-296.265
-2.384,-3.976,1.698,-64.453,19.226,-101.257
-2.093,-3.237,1.284,-60.913,112.549,46.814
-1.883,-2.459,0.657,-43.762,166.077,146.667
-1.562,-1.799,0.171,-27.588,169.006,206.177
-1.139,-1.318,-0.093,-12.268,137.634,228.394
-0.719,-1.018,-0.219,6.531,91.614,216.980
-0.411,-0.924,-0.226,31.982,40.649,182.068
-0.248,-0.969,-0.170,57.617,-7.263,140.381
-0.218,-1.054,-0.061,76.355,-44.312,108.276
-0.175,-1.059,0.036,84.229,-61.523,91.125
-0.079,-1.036,0.036,85.144,-62.073,83.679
-0.006,-1.001,0.010,79.041,-57.007,79.224
0.034,-0.978,0.029,68.237,-51.514,75.806
0.068,-0.969,0.069,56.274,-45.471,73.059
0.083,-0.973,0.107,44.983,-37.598,71.106
0.099,-0.982,0.128,35.034,-27.466,70.190
0.090,-1.002,0.135,26.672,-17.944,69.214
0.062,-1.046,0.145,19.592,-10.803,68.970
0.023,-1.089,0.156,13.611,-5.310,70.251
-0.008,-1.110,0.174,10.132,-0.977,72.632
-0.025,-1.111,0.190,9.521,3.113,75.012
-0.020,-1.092,0.192,11.597,6.042,75.623
-0.042,-1.066,0.171,15.564,4.395,74.585
-0.057,-1.080,0.173,18.005,0.793,72.754
-0.069,-1.108,0.189,17.334,-2.136,71.838
-0.093,-1.161,0.203,15.076,-3.418,72.021
-0.123,-1.226,0.205,12.451,-2.319,75.012
-0.160,-1.305,0.196,9.705,0.183,82.031
-0.204,-1.382,0.176,5.066,3.113,93.140
-0.259,-1.450,0.184,-2.625,7.080,109.131
-0.290,-1.504,0.220,-11.719,12.085,129.822
-0.307,-1.516,0.244,-18.799,19.165,153.809
-0.306,-1.470,0.230,-22.400,26.367,179.626
-0.278,-1.388,0.165,-24.841,30.945,205.078
-0.240,-1.342,0.095,-29.724,31.128,228.333
-0.213,-1.316,0.031,-39.917,30.457,249.451
-0.202,-1.333,0.012,-56.458,32.410,270.081
-0.242,-1.354,0.031,-77.881,38.757,291.382
-0.282,-1.333,0.053,-102.112,49.622,316.956
-0.291,-1.239,0.044,-125.977,63.354,348.450
-0.261,-1.082,-0.009,-150.696,77.698,381.653
-0.225,-0.950,-0.078,-176.392,92.285,411.682
-0.174,-0.800,-0.111,-203.430,107.056,437.561
-0.121,-0.620,-0.096,-222.961,120.728,458.801
-0.055,-0.423,-0.037,-227.905,130.981,472.534
0.062,-0.219,0.014,-217.163,137.390,477.600
0.196,-0.030,0.013,-193.420,138.123,472.412
0.321,0.142,-0.018,-160.889,131.714,456.970
0.437,0.279,-0.028,-124.146,116.943,433.105
0.532,0.397,-0.017,-85.571,97.046,402.710
0.599,0.490,-0.000,-48.645,76.416,368.225
0.664,0.582,-0.006,-18.005,57.922,331.909
0.737,0.663,-0.045,4.578,41.748,296.082
0.791,0.719,-0.110,19.287,27.710,261.292
0.838,0.759,-0.160,24.841,16.235,228.394
0.886,0.803,-0.152,21.118,7.935,197.937

-1.251,0.842,-0.521,62.134,76.050,-733.032
-1.599,0.483,-0.408,1.343,78.979,-756.714
-2.045,-0.068,-0.341,-59.326,89.966,-769.897
-2.413,-0.814,-0.256,-111.572,95.703,-757.812
-2.560,-1.540,-0.063,-161.621,84.595,-707.764
-2.756,-2.496,0.236,-195.435,66.467,-623.352
-2.688,-3.319,0.646,-204.224,48.401,-495.056
-2.358,-3.762,1.056,-188.049,38.025,-331.055
-1.952,-3.716,1.066,-149.841,59.448,-167.419
-1.682,-3.115,0.769,-109.802,107.544,-33.813
-1.533,-2.295,0.340,-72.449,142.578,56.519
-1.349,-1.537,-0.068,-42.908,144.836,103.638
-1.088,-0.953,-0.306,-24.597,115.967,112.610
-0.854,-0.682,-0.309,-16.052,72.449,88.745
-0.753,-0.704,-0.177,-11.108,29.663,45.593
-0.755,-0.895,0.013,-4.089,-1.404,4.089
-0.730,-1.134,0.097,10.376,-18.555,-21.790
-0.738,-1.351,0.122,26.672,-26.917,-30.823
-0.721,-1.482,0.136,37.598,-27.893,-24.170
-0.680,-1.508,0.122,42.603,-22.888,-5.798
-0.604,-1.431,0.099,42.114,-14.893,18.494
-0.510,-1.294,0.050,38.574,-6.042,42.725
-0.423,-1.159,-0.026,32.898,1.099,61.340
-0.345,-1.051,-0.094,24.597,5.493,72.754
-0.280,-0.966,-0.112,14.954,7.507,77.698
-0.197,-0.889,-0.114,7.690,8.118,76.477
-0.141,-0.855,-0.118,4.272,6.165,68.420
-0.111,-0.867,-0.117,5.920,1.221,56.152
-0.106,-0.905,-0.089,10.010,-5.554,43.701
-0.121,-0.971,-0.034,14.038,-12.756,32.471
-0.159,-1.056,0.014,16.235,-17.090,24.231
-0.208,-1.148,0.067,15.503,-17.334,20.813
-0.245,-1.215,0.113,12.695,-15.991,22.888
-0.292,-1.315,0.132,8.850,-14.160,29.968
-0.342,-1.387,0.113,3.357,-10.010,40.894
-0.375,-1.441,0.109,-2.441,-6.897,57.617
-0.395,-1.439,0.121,-8.362,-5.676,77.393
-0.403,-1.390,0.186,-12.512,-3.601,97.473
-0.363,-1.305,0.229,-12.390,0.671,115.723
-0.306,-1.240,0.212,-7.996,6.104,129.211
-0.272,-1.205,0.178,-3.357,9.644,137.512
-0.276,-1.204,0.127,0.671,12.024,142.334
-0.267,-1.191,0.076,4.639,13.611,147.156
-0.249,-1.166,0.030,9.460,11.597,153.137
-0.222,-1.151,-0.000,13.123,5.615,158.997
-0.197,-1.154,-0.019,14.099,-1.526,164.673
-0.175,-1.143,-0.019,13.245,-8.606,171.509
-0.147,-1.133,-0.008,10.498,-14.343,179.199
-0.128,-1.125,0.003,5.432,-16.479,187.378
-0.104,-1.094,0.008,-2.014,-14.709,196.777
-0.078,-1.078,0.024,-10.864,-10.376,207.092
-0.066,-1.073,0.075,-19.897,-4.883,217.896
-0.077,-1.078,0.124,-24.048,3.296,228.271
-0.034,-1.075,0.164,-21.729,11.353,239.136
0.037,-1.062,0.228,-15.442,19.653,247.375
0.044,-0.987,0.229,-4.944,27.710,253.113
0.057,-0.936,0.189,8.179,30.823,258.850
0.078,-0.934,0.162,18.005,30.151,266.418
0.044,-1.011,0.149,22.400,30.151,275.513
-0.007,-1.078,0.088,24.475,31.616,289.307

-0.764,1.448,-1.006,110.413,-72.510,-700.623
-1.165,1.347,-0.864,116.028,-103.699,-760.437
-1.589,1.162,-0.828,119.812,-115.784,-822.144
-2.156,0.844,-0.771,115.784,-126.709,-871.765
-2.714,0.188,-0.696,100.647,-135.559,-899.536
-3.186,-0.814,-0.734,72.327,-134.399,-889.404
-3.427,-1.953,-0.520,20.325,-128.296,-824.768
-3.459,-3.137,0.009,-43.274,-117.737,-701.538
-3.206,-3.958,0.605,-106.445,-80.383,-528.748
-2.869,-4.000,1.267,-155.823,-18.066,-331.970
-2.466,-3.743,1.462,-177.979,68.359,-139.709
-2.141,-2.957,0.887,-162.354,155.334,13.794
-1.931,-2.225,0.160,-134.583,199.768,111.389
-1.591,-1.550,-0.358,-117.859,194.946,162.048
-1.141,-1.016,-0.532,-102.234,150.208,174.072
-0.758,-0.724,-0.359,-77.820,81.665,150.879
-0.515,-0.721,-0.134,-44.312,15.991,104.309
-0.429,-0.889,-0.001,-9.766,-28.015,54.932
-0.421,-1.098,0.052,17.029,-52.856,19.287
-0.404,-1.229,0.107,30.701,-62.256,3.906
-0.361,-1.281,0.146,34.119,-60.242,4.211
-0.304,-1.286,0.177,31.494,-50.903,12.756
-0.274,-1.283,0.192,26.855,-37.903,24.170
-0.258,-1.289,0.180,22.339,-22.156,37.048
-0.259,-1.284,0.156,16.418,-5.676,51.392
-0.253,-1.245,0.117,8.850,10.376,67.444
-0.235,-1.186,0.070,0.977,24.170,82.153
-0.214,-1.116,0.021,-5.371,33.875,92.834
-0.196,-1.055,-0.030,-9.277,39.307,97.900
-0.193,-1.013,-0.066,-9.705,38.879,97.595
-0.196,-0.993,-0.047,-7.263,32.104,92.529
-0.213,-0.996,0.003,-2.014,22.095,84.839
-0.240,-1.046,0.048,5.737,12.817,76.355
-0.283,-1.127,0.071,13.977,6.226,69.275
-0.342,-1.218,0.091,20.325,1.770,66.833
-0.386,-1.282,0.111,23.499,-0.427,71.167
-0.405,-1.321,0.133,22.705,-0.793,81.421
-0.409,-1.341,0.142,19.653,0.854,94.788
-0.411,-1.352,0.145,15.991,5.188,110.596
-0.407,-1.323,0.120,12.817,10.315,127.380
-0.380,-1.265,0.093,8.301,14.893,144.226
-0.339,-1.206,0.074,2.380,17.944,158.936
-0.302,-1.147,0.074,-3.906,19.531,171.021
-0.256,-1.094,0.072,-8.911,21.362,179.687
-0.197,-1.061,0.082,-11.841,22.827,186.218
-0.147,-1.040,0.082,-12.390,24.231,190.430
-0.110,-1.047,0.062,-11.536,26.245,192.627
-0.080,-1.046,0.045,-9.766,26.733,194.885
-0.051,-1.054,0.034,-7.751,25.208,198.059
-0.042,-1.096,0.033,-6.836,23.132,202.148
-0.039,-1.112,0.048,-8.118,22.339,208.801
-0.023,-1.086,0.064,-10.986,22.217,218.628
